,phase,8949170_q,8949170_w,-164126513_q,-164126513_w,52016249_q,52016249_w,-164126511_q,-164126511_w,stateNum
14638,2,0,2,0,0,2,0,1,1,14638
14639,2,0,2,0,0,2,0,1,2,14639
14640,2,0,2,0,0,2,0,2,0,14640
14641,2,0,2,0,0,2,0,2,1,14641
14642,2,0,2,0,0,2,0,2,2,14642
14643,2,0,2,0,0,2,1,0,0,14643
14644,2,0,2,0,0,2,1,0,1,14644
14645,2,0,2,0,0,2,1,0,2,14645
14646,2,0,2,0,0,2,1,1,0,14646
14647,2,0,2,0,0,2,1,1,1,14647
14648,2,0,2,0,0,2,1,1,2,14648
14649,2,0,2,0,0,2,1,2,0,14649
14650,2,0,2,0,0,2,1,2,1,14650
14651,2,0,2,0,0,2,1,2,2,14651
14652,2,0,2,0,0,2,2,0,0,14652
14653,2,0,2,0,0,2,2,0,1,14653
14654,2,0,2,0,0,2,2,0,2,14654
14655,2,0,2,0,0,2,2,1,0,14655
14656,2,0,2,0,0,2,2,1,1,14656
14657,2,0,2,0,0,2,2,1,2,14657
14658,2,0,2,0,0,2,2,2,0,14658
14659,2,0,2,0,0,2,2,2,1,14659
14660,2,0,2,0,0,2,2,2,2,14660
14661,2,0,2,0,1,0,0,0,0,14661
14662,2,0,2,0,1,0,0,0,1,14662
14663,2,0,2,0,1,0,0,0,2,14663
14664,2,0,2,0,1,0,0,1,0,14664
14665,2,0,2,0,1,0,0,1,1,14665
14666,2,0,2,0,1,0,0,1,2,14666
14667,2,0,2,0,1,0,0,2,0,14667
14668,2,0,2,0,1,0,0,2,1,14668
14669,2,0,2,0,1,0,0,2,2,14669
14670,2,0,2,0,1,0,1,0,0,14670
14671,2,0,2,0,1,0,1,0,1,14671
14672,2,0,2,0,1,0,1,0,2,14672
14673,2,0,2,0,1,0,1,1,0,14673
14674,2,0,2,0,1,0,1,1,1,14674
14675,2,0,2,0,1,0,1,1,2,14675
14676,2,0,2,0,1,0,1,2,0,14676
14677,2,0,2,0,1,0,1,2,1,14677
14678,2,0,2,0,1,0,1,2,2,14678
14679,2,0,2,0,1,0,2,0,0,14679
14680,2,0,2,0,1,0,2,0,1,14680
14681,2,0,2,0,1,0,2,0,2,14681
14682,2,0,2,0,1,0,2,1,0,14682
14683,2,0,2,0,1,0,2,1,1,14683
14684,2,0,2,0,1,0,2,1,2,14684
14685,2,0,2,0,1,0,2,2,0,14685
14686,2,0,2,0,1,0,2,2,1,14686
14687,2,0,2,0,1,0,2,2,2,14687
14688,2,0,2,0,1,1,0,0,0,14688
14689,2,0,2,0,1,1,0,0,1,14689
14690,2,0,2,0,1,1,0,0,2,14690
14691,2,0,2,0,1,1,0,1,0,14691
14692,2,0,2,0,1,1,0,1,1,14692
14693,2,0,2,0,1,1,0,1,2,14693
14694,2,0,2,0,1,1,0,2,0,14694
14695,2,0,2,0,1,1,0,2,1,14695
14696,2,0,2,0,1,1,0,2,2,14696
14697,2,0,2,0,1,1,1,0,0,14697
14698,2,0,2,0,1,1,1,0,1,14698
14699,2,0,2,0,1,1,1,0,2,14699
14700,2,0,2,0,1,1,1,1,0,14700
14701,2,0,2,0,1,1,1,1,1,14701
14702,2,0,2,0,1,1,1,1,2,14702
14703,2,0,2,0,1,1,1,2,0,14703
14704,2,0,2,0,1,1,1,2,1,14704
14705,2,0,2,0,1,1,1,2,2,14705
14706,2,0,2,0,1,1,2,0,0,14706
14707,2,0,2,0,1,1,2,0,1,14707
14708,2,0,2,0,1,1,2,0,2,14708
14709,2,0,2,0,1,1,2,1,0,14709
14710,2,0,2,0,1,1,2,1,1,14710
14711,2,0,2,0,1,1,2,1,2,14711
14712,2,0,2,0,1,1,2,2,0,14712
14713,2,0,2,0,1,1,2,2,1,14713
14714,2,0,2,0,1,1,2,2,2,14714
14715,2,0,2,0,1,2,0,0,0,14715
14716,2,0,2,0,1,2,0,0,1,14716
14717,2,0,2,0,1,2,0,0,2,14717
14718,2,0,2,0,1,2,0,1,0,14718
14719,2,0,2,0,1,2,0,1,1,14719
14720,2,0,2,0,1,2,0,1,2,14720
14721,2,0,2,0,1,2,0,2,0,14721
14722,2,0,2,0,1,2,0,2,1,14722
14723,2,0,2,0,1,2,0,2,2,14723
14724,2,0,2,0,1,2,1,0,0,14724
14725,2,0,2,0,1,2,1,0,1,14725
14726,2,0,2,0,1,2,1,0,2,14726
14727,2,0,2,0,1,2,1,1,0,14727
14728,2,0,2,0,1,2,1,1,1,14728
14729,2,0,2,0,1,2,1,1,2,14729
14730,2,0,2,0,1,2,1,2,0,14730
14731,2,0,2,0,1,2,1,2,1,14731
14732,2,0,2,0,1,2,1,2,2,14732
14733,2,0,2,0,1,2,2,0,0,14733
14734,2,0,2,0,1,2,2,0,1,14734
14735,2,0,2,0,1,2,2,0,2,14735
14736,2,0,2,0,1,2,2,1,0,14736
14737,2,0,2,0,1,2,2,1,1,14737
14738,2,0,2,0,1,2,2,1,2,14738
14739,2,0,2,0,1,2,2,2,0,14739
14740,2,0,2,0,1,2,2,2,1,14740
14741,2,0,2,0,1,2,2,2,2,14741
14742,2,0,2,0,2,0,0,0,0,14742
14743,2,0,2,0,2,0,0,0,1,14743
14744,2,0,2,0,2,0,0,0,2,14744
14745,2,0,2,0,2,0,0,1,0,14745
14746,2,0,2,0,2,0,0,1,1,14746
14747,2,0,2,0,2,0,0,1,2,14747
14748,2,0,2,0,2,0,0,2,0,14748
14749,2,0,2,0,2,0,0,2,1,14749
14750,2,0,2,0,2,0,0,2,2,14750
14751,2,0,2,0,2,0,1,0,0,14751
14752,2,0,2,0,2,0,1,0,1,14752
14753,2,0,2,0,2,0,1,0,2,14753
14754,2,0,2,0,2,0,1,1,0,14754
14755,2,0,2,0,2,0,1,1,1,14755
14756,2,0,2,0,2,0,1,1,2,14756
14757,2,0,2,0,2,0,1,2,0,14757
14758,2,0,2,0,2,0,1,2,1,14758
14759,2,0,2,0,2,0,1,2,2,14759
14760,2,0,2,0,2,0,2,0,0,14760
14761,2,0,2,0,2,0,2,0,1,14761
14762,2,0,2,0,2,0,2,0,2,14762
14763,2,0,2,0,2,0,2,1,0,14763
14764,2,0,2,0,2,0,2,1,1,14764
14765,2,0,2,0,2,0,2,1,2,14765
14766,2,0,2,0,2,0,2,2,0,14766
14767,2,0,2,0,2,0,2,2,1,14767
14768,2,0,2,0,2,0,2,2,2,14768
14769,2,0,2,0,2,1,0,0,0,14769
14770,2,0,2,0,2,1,0,0,1,14770
14771,2,0,2,0,2,1,0,0,2,14771
14772,2,0,2,0,2,1,0,1,0,14772
14773,2,0,2,0,2,1,0,1,1,14773
14774,2,0,2,0,2,1,0,1,2,14774
14775,2,0,2,0,2,1,0,2,0,14775
14776,2,0,2,0,2,1,0,2,1,14776
14777,2,0,2,0,2,1,0,2,2,14777
14778,2,0,2,0,2,1,1,0,0,14778
14779,2,0,2,0,2,1,1,0,1,14779
14780,2,0,2,0,2,1,1,0,2,14780
14781,2,0,2,0,2,1,1,1,0,14781
14782,2,0,2,0,2,1,1,1,1,14782
14783,2,0,2,0,2,1,1,1,2,14783
14784,2,0,2,0,2,1,1,2,0,14784
14785,2,0,2,0,2,1,1,2,1,14785
14786,2,0,2,0,2,1,1,2,2,14786
14787,2,0,2,0,2,1,2,0,0,14787
14788,2,0,2,0,2,1,2,0,1,14788
14789,2,0,2,0,2,1,2,0,2,14789
14790,2,0,2,0,2,1,2,1,0,14790
14791,2,0,2,0,2,1,2,1,1,14791
14792,2,0,2,0,2,1,2,1,2,14792
14793,2,0,2,0,2,1,2,2,0,14793
14794,2,0,2,0,2,1,2,2,1,14794
14795,2,0,2,0,2,1,2,2,2,14795
14796,2,0,2,0,2,2,0,0,0,14796
14797,2,0,2,0,2,2,0,0,1,14797
14798,2,0,2,0,2,2,0,0,2,14798
14799,2,0,2,0,2,2,0,1,0,14799
14800,2,0,2,0,2,2,0,1,1,14800
14801,2,0,2,0,2,2,0,1,2,14801
14802,2,0,2,0,2,2,0,2,0,14802
14803,2,0,2,0,2,2,0,2,1,14803
14804,2,0,2,0,2,2,0,2,2,14804
14805,2,0,2,0,2,2,1,0,0,14805
14806,2,0,2,0,2,2,1,0,1,14806
14807,2,0,2,0,2,2,1,0,2,14807
14808,2,0,2,0,2,2,1,1,0,14808
14809,2,0,2,0,2,2,1,1,1,14809
14810,2,0,2,0,2,2,1,1,2,14810
14811,2,0,2,0,2,2,1,2,0,14811
14812,2,0,2,0,2,2,1,2,1,14812
14813,2,0,2,0,2,2,1,2,2,14813
14814,2,0,2,0,2,2,2,0,0,14814
14815,2,0,2,0,2,2,2,0,1,14815
14816,2,0,2,0,2,2,2,0,2,14816
14817,2,0,2,0,2,2,2,1,0,14817
14818,2,0,2,0,2,2,2,1,1,14818
14819,2,0,2,0,2,2,2,1,2,14819
14820,2,0,2,0,2,2,2,2,0,14820
14821,2,0,2,0,2,2,2,2,1,14821
14822,2,0,2,0,2,2,2,2,2,14822
14823,2,0,2,1,0,0,0,0,0,14823
14824,2,0,2,1,0,0,0,0,1,14824
14825,2,0,2,1,0,0,0,0,2,14825
14826,2,0,2,1,0,0,0,1,0,14826
14827,2,0,2,1,0,0,0,1,1,14827
14828,2,0,2,1,0,0,0,1,2,14828
14829,2,0,2,1,0,0,0,2,0,14829
14830,2,0,2,1,0,0,0,2,1,14830
14831,2,0,2,1,0,0,0,2,2,14831
14832,2,0,2,1,0,0,1,0,0,14832
14833,2,0,2,1,0,0,1,0,1,14833
14834,2,0,2,1,0,0,1,0,2,14834
14835,2,0,2,1,0,0,1,1,0,14835
14836,2,0,2,1,0,0,1,1,1,14836
14837,2,0,2,1,0,0,1,1,2,14837
14838,2,0,2,1,0,0,1,2,0,14838
14839,2,0,2,1,0,0,1,2,1,14839
14840,2,0,2,1,0,0,1,2,2,14840
14841,2,0,2,1,0,0,2,0,0,14841
14842,2,0,2,1,0,0,2,0,1,14842
14843,2,0,2,1,0,0,2,0,2,14843
14844,2,0,2,1,0,0,2,1,0,14844
14845,2,0,2,1,0,0,2,1,1,14845
14846,2,0,2,1,0,0,2,1,2,14846
14847,2,0,2,1,0,0,2,2,0,14847
14848,2,0,2,1,0,0,2,2,1,14848
14849,2,0,2,1,0,0,2,2,2,14849
14850,2,0,2,1,0,1,0,0,0,14850
14851,2,0,2,1,0,1,0,0,1,14851
14852,2,0,2,1,0,1,0,0,2,14852
14853,2,0,2,1,0,1,0,1,0,14853
14854,2,0,2,1,0,1,0,1,1,14854
14855,2,0,2,1,0,1,0,1,2,14855
14856,2,0,2,1,0,1,0,2,0,14856
14857,2,0,2,1,0,1,0,2,1,14857
14858,2,0,2,1,0,1,0,2,2,14858
14859,2,0,2,1,0,1,1,0,0,14859
14860,2,0,2,1,0,1,1,0,1,14860
14861,2,0,2,1,0,1,1,0,2,14861
14862,2,0,2,1,0,1,1,1,0,14862
14863,2,0,2,1,0,1,1,1,1,14863
14864,2,0,2,1,0,1,1,1,2,14864
14865,2,0,2,1,0,1,1,2,0,14865
14866,2,0,2,1,0,1,1,2,1,14866
14867,2,0,2,1,0,1,1,2,2,14867
14868,2,0,2,1,0,1,2,0,0,14868
14869,2,0,2,1,0,1,2,0,1,14869
14870,2,0,2,1,0,1,2,0,2,14870
14871,2,0,2,1,0,1,2,1,0,14871
14872,2,0,2,1,0,1,2,1,1,14872
14873,2,0,2,1,0,1,2,1,2,14873
14874,2,0,2,1,0,1,2,2,0,14874
14875,2,0,2,1,0,1,2,2,1,14875
14876,2,0,2,1,0,1,2,2,2,14876
14877,2,0,2,1,0,2,0,0,0,14877
14878,2,0,2,1,0,2,0,0,1,14878
14879,2,0,2,1,0,2,0,0,2,14879
14880,2,0,2,1,0,2,0,1,0,14880
14881,2,0,2,1,0,2,0,1,1,14881
14882,2,0,2,1,0,2,0,1,2,14882
14883,2,0,2,1,0,2,0,2,0,14883
14884,2,0,2,1,0,2,0,2,1,14884
14885,2,0,2,1,0,2,0,2,2,14885
14886,2,0,2,1,0,2,1,0,0,14886
14887,2,0,2,1,0,2,1,0,1,14887
14888,2,0,2,1,0,2,1,0,2,14888
14889,2,0,2,1,0,2,1,1,0,14889
14890,2,0,2,1,0,2,1,1,1,14890
14891,2,0,2,1,0,2,1,1,2,14891
14892,2,0,2,1,0,2,1,2,0,14892
14893,2,0,2,1,0,2,1,2,1,14893
14894,2,0,2,1,0,2,1,2,2,14894
14895,2,0,2,1,0,2,2,0,0,14895
14896,2,0,2,1,0,2,2,0,1,14896
14897,2,0,2,1,0,2,2,0,2,14897
14898,2,0,2,1,0,2,2,1,0,14898
14899,2,0,2,1,0,2,2,1,1,14899
14900,2,0,2,1,0,2,2,1,2,14900
14901,2,0,2,1,0,2,2,2,0,14901
14902,2,0,2,1,0,2,2,2,1,14902
14903,2,0,2,1,0,2,2,2,2,14903
14904,2,0,2,1,1,0,0,0,0,14904
14905,2,0,2,1,1,0,0,0,1,14905
14906,2,0,2,1,1,0,0,0,2,14906
14907,2,0,2,1,1,0,0,1,0,14907
14908,2,0,2,1,1,0,0,1,1,14908
14909,2,0,2,1,1,0,0,1,2,14909
14910,2,0,2,1,1,0,0,2,0,14910
14911,2,0,2,1,1,0,0,2,1,14911
14912,2,0,2,1,1,0,0,2,2,14912
14913,2,0,2,1,1,0,1,0,0,14913
14914,2,0,2,1,1,0,1,0,1,14914
14915,2,0,2,1,1,0,1,0,2,14915
14916,2,0,2,1,1,0,1,1,0,14916
14917,2,0,2,1,1,0,1,1,1,14917
14918,2,0,2,1,1,0,1,1,2,14918
14919,2,0,2,1,1,0,1,2,0,14919
14920,2,0,2,1,1,0,1,2,1,14920
14921,2,0,2,1,1,0,1,2,2,14921
14922,2,0,2,1,1,0,2,0,0,14922
14923,2,0,2,1,1,0,2,0,1,14923
14924,2,0,2,1,1,0,2,0,2,14924
14925,2,0,2,1,1,0,2,1,0,14925
14926,2,0,2,1,1,0,2,1,1,14926
14927,2,0,2,1,1,0,2,1,2,14927
14928,2,0,2,1,1,0,2,2,0,14928
14929,2,0,2,1,1,0,2,2,1,14929
14930,2,0,2,1,1,0,2,2,2,14930
14931,2,0,2,1,1,1,0,0,0,14931
14932,2,0,2,1,1,1,0,0,1,14932
14933,2,0,2,1,1,1,0,0,2,14933
14934,2,0,2,1,1,1,0,1,0,14934
14935,2,0,2,1,1,1,0,1,1,14935
14936,2,0,2,1,1,1,0,1,2,14936
14937,2,0,2,1,1,1,0,2,0,14937
14938,2,0,2,1,1,1,0,2,1,14938
14939,2,0,2,1,1,1,0,2,2,14939
14940,2,0,2,1,1,1,1,0,0,14940
14941,2,0,2,1,1,1,1,0,1,14941
14942,2,0,2,1,1,1,1,0,2,14942
14943,2,0,2,1,1,1,1,1,0,14943
14944,2,0,2,1,1,1,1,1,1,14944
14945,2,0,2,1,1,1,1,1,2,14945
14946,2,0,2,1,1,1,1,2,0,14946
14947,2,0,2,1,1,1,1,2,1,14947
14948,2,0,2,1,1,1,1,2,2,14948
14949,2,0,2,1,1,1,2,0,0,14949
14950,2,0,2,1,1,1,2,0,1,14950
14951,2,0,2,1,1,1,2,0,2,14951
14952,2,0,2,1,1,1,2,1,0,14952
14953,2,0,2,1,1,1,2,1,1,14953
14954,2,0,2,1,1,1,2,1,2,14954
14955,2,0,2,1,1,1,2,2,0,14955
14956,2,0,2,1,1,1,2,2,1,14956
14957,2,0,2,1,1,1,2,2,2,14957
14958,2,0,2,1,1,2,0,0,0,14958
14959,2,0,2,1,1,2,0,0,1,14959
14960,2,0,2,1,1,2,0,0,2,14960
14961,2,0,2,1,1,2,0,1,0,14961
14962,2,0,2,1,1,2,0,1,1,14962
14963,2,0,2,1,1,2,0,1,2,14963
14964,2,0,2,1,1,2,0,2,0,14964
14965,2,0,2,1,1,2,0,2,1,14965
14966,2,0,2,1,1,2,0,2,2,14966
14967,2,0,2,1,1,2,1,0,0,14967
14968,2,0,2,1,1,2,1,0,1,14968
14969,2,0,2,1,1,2,1,0,2,14969
14970,2,0,2,1,1,2,1,1,0,14970
14971,2,0,2,1,1,2,1,1,1,14971
14972,2,0,2,1,1,2,1,1,2,14972
14973,2,0,2,1,1,2,1,2,0,14973
14974,2,0,2,1,1,2,1,2,1,14974
14975,2,0,2,1,1,2,1,2,2,14975
14976,2,0,2,1,1,2,2,0,0,14976
14977,2,0,2,1,1,2,2,0,1,14977
14978,2,0,2,1,1,2,2,0,2,14978
14979,2,0,2,1,1,2,2,1,0,14979
14980,2,0,2,1,1,2,2,1,1,14980
14981,2,0,2,1,1,2,2,1,2,14981
14982,2,0,2,1,1,2,2,2,0,14982
14983,2,0,2,1,1,2,2,2,1,14983
14984,2,0,2,1,1,2,2,2,2,14984
14985,2,0,2,1,2,0,0,0,0,14985
14986,2,0,2,1,2,0,0,0,1,14986
14987,2,0,2,1,2,0,0,0,2,14987
14988,2,0,2,1,2,0,0,1,0,14988
14989,2,0,2,1,2,0,0,1,1,14989
14990,2,0,2,1,2,0,0,1,2,14990
14991,2,0,2,1,2,0,0,2,0,14991
14992,2,0,2,1,2,0,0,2,1,14992
14993,2,0,2,1,2,0,0,2,2,14993
14994,2,0,2,1,2,0,1,0,0,14994
14995,2,0,2,1,2,0,1,0,1,14995
14996,2,0,2,1,2,0,1,0,2,14996
14997,2,0,2,1,2,0,1,1,0,14997
14998,2,0,2,1,2,0,1,1,1,14998
14999,2,0,2,1,2,0,1,1,2,14999
15000,2,0,2,1,2,0,1,2,0,15000
15001,2,0,2,1,2,0,1,2,1,15001
15002,2,0,2,1,2,0,1,2,2,15002
15003,2,0,2,1,2,0,2,0,0,15003
15004,2,0,2,1,2,0,2,0,1,15004
15005,2,0,2,1,2,0,2,0,2,15005
15006,2,0,2,1,2,0,2,1,0,15006
15007,2,0,2,1,2,0,2,1,1,15007
15008,2,0,2,1,2,0,2,1,2,15008
15009,2,0,2,1,2,0,2,2,0,15009
15010,2,0,2,1,2,0,2,2,1,15010
15011,2,0,2,1,2,0,2,2,2,15011
15012,2,0,2,1,2,1,0,0,0,15012
15013,2,0,2,1,2,1,0,0,1,15013
15014,2,0,2,1,2,1,0,0,2,15014
15015,2,0,2,1,2,1,0,1,0,15015
15016,2,0,2,1,2,1,0,1,1,15016
15017,2,0,2,1,2,1,0,1,2,15017
15018,2,0,2,1,2,1,0,2,0,15018
15019,2,0,2,1,2,1,0,2,1,15019
15020,2,0,2,1,2,1,0,2,2,15020
15021,2,0,2,1,2,1,1,0,0,15021
15022,2,0,2,1,2,1,1,0,1,15022
15023,2,0,2,1,2,1,1,0,2,15023
15024,2,0,2,1,2,1,1,1,0,15024
15025,2,0,2,1,2,1,1,1,1,15025
15026,2,0,2,1,2,1,1,1,2,15026
15027,2,0,2,1,2,1,1,2,0,15027
15028,2,0,2,1,2,1,1,2,1,15028
15029,2,0,2,1,2,1,1,2,2,15029
15030,2,0,2,1,2,1,2,0,0,15030
15031,2,0,2,1,2,1,2,0,1,15031
15032,2,0,2,1,2,1,2,0,2,15032
15033,2,0,2,1,2,1,2,1,0,15033
15034,2,0,2,1,2,1,2,1,1,15034
15035,2,0,2,1,2,1,2,1,2,15035
15036,2,0,2,1,2,1,2,2,0,15036
15037,2,0,2,1,2,1,2,2,1,15037
15038,2,0,2,1,2,1,2,2,2,15038
15039,2,0,2,1,2,2,0,0,0,15039
15040,2,0,2,1,2,2,0,0,1,15040
15041,2,0,2,1,2,2,0,0,2,15041
15042,2,0,2,1,2,2,0,1,0,15042
15043,2,0,2,1,2,2,0,1,1,15043
15044,2,0,2,1,2,2,0,1,2,15044
15045,2,0,2,1,2,2,0,2,0,15045
15046,2,0,2,1,2,2,0,2,1,15046
15047,2,0,2,1,2,2,0,2,2,15047
15048,2,0,2,1,2,2,1,0,0,15048
15049,2,0,2,1,2,2,1,0,1,15049
15050,2,0,2,1,2,2,1,0,2,15050
15051,2,0,2,1,2,2,1,1,0,15051
15052,2,0,2,1,2,2,1,1,1,15052
15053,2,0,2,1,2,2,1,1,2,15053
15054,2,0,2,1,2,2,1,2,0,15054
15055,2,0,2,1,2,2,1,2,1,15055
15056,2,0,2,1,2,2,1,2,2,15056
15057,2,0,2,1,2,2,2,0,0,15057
15058,2,0,2,1,2,2,2,0,1,15058
15059,2,0,2,1,2,2,2,0,2,15059
15060,2,0,2,1,2,2,2,1,0,15060
15061,2,0,2,1,2,2,2,1,1,15061
15062,2,0,2,1,2,2,2,1,2,15062
15063,2,0,2,1,2,2,2,2,0,15063
15064,2,0,2,1,2,2,2,2,1,15064
15065,2,0,2,1,2,2,2,2,2,15065
15066,2,0,2,2,0,0,0,0,0,15066
15067,2,0,2,2,0,0,0,0,1,15067
15068,2,0,2,2,0,0,0,0,2,15068
15069,2,0,2,2,0,0,0,1,0,15069
15070,2,0,2,2,0,0,0,1,1,15070
15071,2,0,2,2,0,0,0,1,2,15071
15072,2,0,2,2,0,0,0,2,0,15072
15073,2,0,2,2,0,0,0,2,1,15073
15074,2,0,2,2,0,0,0,2,2,15074
15075,2,0,2,2,0,0,1,0,0,15075
15076,2,0,2,2,0,0,1,0,1,15076
15077,2,0,2,2,0,0,1,0,2,15077
15078,2,0,2,2,0,0,1,1,0,15078
15079,2,0,2,2,0,0,1,1,1,15079
15080,2,0,2,2,0,0,1,1,2,15080
15081,2,0,2,2,0,0,1,2,0,15081
15082,2,0,2,2,0,0,1,2,1,15082
15083,2,0,2,2,0,0,1,2,2,15083
15084,2,0,2,2,0,0,2,0,0,15084
15085,2,0,2,2,0,0,2,0,1,15085
15086,2,0,2,2,0,0,2,0,2,15086
15087,2,0,2,2,0,0,2,1,0,15087
15088,2,0,2,2,0,0,2,1,1,15088
15089,2,0,2,2,0,0,2,1,2,15089
15090,2,0,2,2,0,0,2,2,0,15090
15091,2,0,2,2,0,0,2,2,1,15091
15092,2,0,2,2,0,0,2,2,2,15092
15093,2,0,2,2,0,1,0,0,0,15093
15094,2,0,2,2,0,1,0,0,1,15094
15095,2,0,2,2,0,1,0,0,2,15095
15096,2,0,2,2,0,1,0,1,0,15096
15097,2,0,2,2,0,1,0,1,1,15097
15098,2,0,2,2,0,1,0,1,2,15098
15099,2,0,2,2,0,1,0,2,0,15099
15100,2,0,2,2,0,1,0,2,1,15100
15101,2,0,2,2,0,1,0,2,2,15101
15102,2,0,2,2,0,1,1,0,0,15102
15103,2,0,2,2,0,1,1,0,1,15103
15104,2,0,2,2,0,1,1,0,2,15104
15105,2,0,2,2,0,1,1,1,0,15105
15106,2,0,2,2,0,1,1,1,1,15106
15107,2,0,2,2,0,1,1,1,2,15107
15108,2,0,2,2,0,1,1,2,0,15108
15109,2,0,2,2,0,1,1,2,1,15109
15110,2,0,2,2,0,1,1,2,2,15110
15111,2,0,2,2,0,1,2,0,0,15111
15112,2,0,2,2,0,1,2,0,1,15112
15113,2,0,2,2,0,1,2,0,2,15113
15114,2,0,2,2,0,1,2,1,0,15114
15115,2,0,2,2,0,1,2,1,1,15115
15116,2,0,2,2,0,1,2,1,2,15116
15117,2,0,2,2,0,1,2,2,0,15117
15118,2,0,2,2,0,1,2,2,1,15118
15119,2,0,2,2,0,1,2,2,2,15119
15120,2,0,2,2,0,2,0,0,0,15120
15121,2,0,2,2,0,2,0,0,1,15121
15122,2,0,2,2,0,2,0,0,2,15122
15123,2,0,2,2,0,2,0,1,0,15123
15124,2,0,2,2,0,2,0,1,1,15124
15125,2,0,2,2,0,2,0,1,2,15125
15126,2,0,2,2,0,2,0,2,0,15126
15127,2,0,2,2,0,2,0,2,1,15127
15128,2,0,2,2,0,2,0,2,2,15128
15129,2,0,2,2,0,2,1,0,0,15129
15130,2,0,2,2,0,2,1,0,1,15130
15131,2,0,2,2,0,2,1,0,2,15131
15132,2,0,2,2,0,2,1,1,0,15132
15133,2,0,2,2,0,2,1,1,1,15133
15134,2,0,2,2,0,2,1,1,2,15134
15135,2,0,2,2,0,2,1,2,0,15135
15136,2,0,2,2,0,2,1,2,1,15136
15137,2,0,2,2,0,2,1,2,2,15137
15138,2,0,2,2,0,2,2,0,0,15138
15139,2,0,2,2,0,2,2,0,1,15139
15140,2,0,2,2,0,2,2,0,2,15140
15141,2,0,2,2,0,2,2,1,0,15141
15142,2,0,2,2,0,2,2,1,1,15142
15143,2,0,2,2,0,2,2,1,2,15143
15144,2,0,2,2,0,2,2,2,0,15144
15145,2,0,2,2,0,2,2,2,1,15145
15146,2,0,2,2,0,2,2,2,2,15146
15147,2,0,2,2,1,0,0,0,0,15147
15148,2,0,2,2,1,0,0,0,1,15148
15149,2,0,2,2,1,0,0,0,2,15149
15150,2,0,2,2,1,0,0,1,0,15150
15151,2,0,2,2,1,0,0,1,1,15151
15152,2,0,2,2,1,0,0,1,2,15152
15153,2,0,2,2,1,0,0,2,0,15153
15154,2,0,2,2,1,0,0,2,1,15154
15155,2,0,2,2,1,0,0,2,2,15155
15156,2,0,2,2,1,0,1,0,0,15156
15157,2,0,2,2,1,0,1,0,1,15157
15158,2,0,2,2,1,0,1,0,2,15158
15159,2,0,2,2,1,0,1,1,0,15159
15160,2,0,2,2,1,0,1,1,1,15160
15161,2,0,2,2,1,0,1,1,2,15161
15162,2,0,2,2,1,0,1,2,0,15162
15163,2,0,2,2,1,0,1,2,1,15163
15164,2,0,2,2,1,0,1,2,2,15164
15165,2,0,2,2,1,0,2,0,0,15165
15166,2,0,2,2,1,0,2,0,1,15166
15167,2,0,2,2,1,0,2,0,2,15167
15168,2,0,2,2,1,0,2,1,0,15168
15169,2,0,2,2,1,0,2,1,1,15169
15170,2,0,2,2,1,0,2,1,2,15170
15171,2,0,2,2,1,0,2,2,0,15171
15172,2,0,2,2,1,0,2,2,1,15172
15173,2,0,2,2,1,0,2,2,2,15173
15174,2,0,2,2,1,1,0,0,0,15174
15175,2,0,2,2,1,1,0,0,1,15175
15176,2,0,2,2,1,1,0,0,2,15176
15177,2,0,2,2,1,1,0,1,0,15177
15178,2,0,2,2,1,1,0,1,1,15178
15179,2,0,2,2,1,1,0,1,2,15179
15180,2,0,2,2,1,1,0,2,0,15180
15181,2,0,2,2,1,1,0,2,1,15181
15182,2,0,2,2,1,1,0,2,2,15182
15183,2,0,2,2,1,1,1,0,0,15183
15184,2,0,2,2,1,1,1,0,1,15184
15185,2,0,2,2,1,1,1,0,2,15185
15186,2,0,2,2,1,1,1,1,0,15186
15187,2,0,2,2,1,1,1,1,1,15187
15188,2,0,2,2,1,1,1,1,2,15188
15189,2,0,2,2,1,1,1,2,0,15189
15190,2,0,2,2,1,1,1,2,1,15190
15191,2,0,2,2,1,1,1,2,2,15191
15192,2,0,2,2,1,1,2,0,0,15192
15193,2,0,2,2,1,1,2,0,1,15193
15194,2,0,2,2,1,1,2,0,2,15194
15195,2,0,2,2,1,1,2,1,0,15195
15196,2,0,2,2,1,1,2,1,1,15196
15197,2,0,2,2,1,1,2,1,2,15197
15198,2,0,2,2,1,1,2,2,0,15198
15199,2,0,2,2,1,1,2,2,1,15199
15200,2,0,2,2,1,1,2,2,2,15200
15201,2,0,2,2,1,2,0,0,0,15201
15202,2,0,2,2,1,2,0,0,1,15202
15203,2,0,2,2,1,2,0,0,2,15203
15204,2,0,2,2,1,2,0,1,0,15204
15205,2,0,2,2,1,2,0,1,1,15205
15206,2,0,2,2,1,2,0,1,2,15206
15207,2,0,2,2,1,2,0,2,0,15207
15208,2,0,2,2,1,2,0,2,1,15208
15209,2,0,2,2,1,2,0,2,2,15209
15210,2,0,2,2,1,2,1,0,0,15210
15211,2,0,2,2,1,2,1,0,1,15211
15212,2,0,2,2,1,2,1,0,2,15212
15213,2,0,2,2,1,2,1,1,0,15213
15214,2,0,2,2,1,2,1,1,1,15214
15215,2,0,2,2,1,2,1,1,2,15215
15216,2,0,2,2,1,2,1,2,0,15216
15217,2,0,2,2,1,2,1,2,1,15217
